DATE,VISITS
2009-05-14,62.0
2009-05-15,152.0
2009-05-16,126.0
2009-05-17,134.0
2009-05-18,91.0
2009-05-19,81.0
2009-05-20,128.0
2009-05-21,175.0
2009-05-22,145.0
2009-05-23,121.0
2009-05-24,89.0
2009-05-25,114.0
2009-05-26,113.0
2009-05-27,70.0
2009-05-28,112.0
2009-05-29,89.0
2009-05-30,162.0
2009-05-31,143.0
2009-06-01,144.0
2009-06-02,189.0
2009-06-03,156.0
2009-06-04,174.0
2009-06-05,162.0
2009-06-06,94.0
2009-06-07,101.0
2009-06-08,141.0
2009-06-09,128.0
2009-06-10,104.0
2009-06-11,107.0
2009-06-12,167.0
2009-06-13,200.0
2009-06-14,173.0
2009-06-15,153.0
2009-06-16,73.0
2009-06-17,196.0
2009-06-18,183.0
2009-06-19,151.0
2009-06-20,132.0
2009-06-21,150.0
2009-06-22,190.0
2009-06-23,197.0
2009-06-24,194.0
2009-06-25,105.0
2009-06-26,87.0
2009-06-27,78.0
2009-06-28,84.0
2009-06-29,108.0
2009-06-30,235.0
2009-07-01,59.0
2009-07-02,155.0
2009-07-03,194.0
2009-07-04,120.0
2009-07-05,146.0
2009-07-06,222.0
2009-07-07,299.0
2009-07-08,106.0
2009-07-09,62.0
2009-07-10,85.0
2009-07-11,16.0
2009-07-12,93.0
2009-07-13,155.0
2009-07-14,121.0
2009-07-15,95.0
2009-07-16,177.0
2009-07-17,177.0
2009-07-18,118.0
2009-07-19,244.0
2009-07-20,216.0
2009-07-21,105.0
2009-07-22,133.0
2009-07-23,96.0
2009-07-24,148.0
2009-07-25,63.0
2009-07-26,80.0
2009-07-27,74.0
2009-07-28,101.0
2009-07-29,75.0
2009-07-30,266.0
2009-07-31,125.0
2009-08-01,136.0
2009-08-02,165.0
2009-08-03,178.0
2009-08-04,206.0
2009-08-05,162.0
2009-08-06,187.0
2009-08-07,139.0
2009-08-08,110.0
2009-08-09,186.0
2009-08-10,91.0
2009-08-11,146.0
2009-08-12,89.0
2009-08-13,108.0
2009-08-14,152.0
2009-08-15,112.0
2009-08-16,130.0
2009-08-17,128.0
2009-08-18,207.0
2009-08-19,145.0
2009-08-20,117.0
2009-08-21,173.0
2009-08-22,119.0
2009-08-23,196.0
2009-08-24,125.0
2009-08-25,192.0
2009-08-26,165.0
2009-08-27,229.0
2009-08-28,129.0
2009-08-29,89.0
2009-08-30,122.0
2009-08-31,135.0
2009-09-01,112.0
2009-09-02,0.0
2009-09-03,68.0
2009-09-04,190.0
2009-09-05,124.0
2009-09-06,113.0
2009-09-07,114.0
2009-09-08,193.0
2009-09-09,95.0
2009-09-10,114.0
2009-09-11,189.0
2009-09-12,124.0
2009-09-13,109.0
2009-09-14,110.0
2009-09-15,112.0
2009-09-16,178.0
2009-09-17,265.0
2009-09-18,181.0
2009-09-19,148.0
2009-09-20,140.0
2009-09-21,136.0
2009-09-22,137.0
2009-09-23,111.0
2009-09-24,147.0
2009-09-25,80.0
2009-09-26,181.0
2009-09-27,85.0
2009-09-28,144.0
2009-09-29,136.0
2009-09-30,124.0
2009-10-01,160.0
2009-10-02,97.0
2009-10-03,110.0
2009-10-04,131.0
2009-10-05,155.0
2009-10-06,132.0
2009-10-07,133.0
2009-10-08,73.0
2009-10-09,137.0
2009-10-10,123.0
2009-10-11,137.0
2009-10-12,54.0
2009-10-13,119.0
2009-10-14,42.0
2009-10-15,138.0
2009-10-16,72.0
2009-10-17,92.0
2009-10-18,76.0
2009-10-19,128.0
2009-10-20,149.0
2009-10-21,104.0
2009-10-22,102.0
2009-10-23,93.0
2009-10-24,108.0
2009-10-25,94.0
2009-10-26,95.0
2009-10-27,0.0
2009-10-28,114.0
2009-10-29,139.0
2009-10-30,106.0
2009-10-31,110.0
2009-11-01,110.0
2009-11-02,94.0
2009-11-03,133.0
2009-11-04,84.0
2009-11-05,66.0
2009-11-06,112.0
2009-11-07,81.0
2009-11-08,55.0
2009-11-09,59.0
2009-11-10,29.0
2009-11-11,58.0
