DATE,VISITS
2010-07-06,290.0
2010-07-07,257.0
2010-07-08,285.0
2010-07-09,326.0
2010-07-10,207.0
2010-07-11,188.0
2010-07-12,336.0
2010-07-13,302.0
2010-07-14,304.0
2010-07-15,272.0
2010-07-16,265.0
2010-07-17,260.0
2010-07-18,221.0
2010-07-19,331.0
2010-07-20,248.0
2010-07-21,270.0
2010-07-22,234.0
2010-07-23,210.0
2010-07-24,216.0
2010-07-25,216.0
2010-07-26,274.0
2010-07-27,259.0
2010-07-28,279.0
2010-07-29,257.0
2010-07-30,277.0
2010-07-31,269.0
2010-08-01,218.0
2010-08-02,307.0
2010-08-03,293.0
2010-08-04,220.0
2010-08-05,187.0
2010-08-06,163.0
2010-08-07,221.0
2010-08-08,143.0
2010-08-09,207.0
2010-08-10,196.0
2010-08-11,235.0
2010-08-12,280.0
2010-08-13,258.0
2010-08-14,217.0
2010-08-15,196.0
2010-08-16,200.0
2010-08-17,167.0
2010-08-18,192.0
2010-08-19,174.0
2010-08-20,165.0
2010-08-21,203.0
2010-08-22,109.0
2010-08-23,171.0
2010-08-24,176.0
2010-08-25,180.0
2010-08-26,293.0
2010-08-27,257.0
2010-08-28,183.0
2010-08-29,262.0
2010-08-30,298.0
2010-08-31,275.0
2010-09-01,316.0
2010-09-02,296.0
2010-09-03,324.0
2010-09-04,197.0
2010-09-05,241.0
2010-09-06,298.0
2010-09-07,273.0
2010-09-08,261.0
2010-09-09,270.0
2010-09-10,281.0
2010-09-11,186.0
2010-09-12,140.0
2010-09-13,317.0
2010-09-14,260.0
2010-09-15,179.0
2010-09-16,254.0
2010-09-17,275.0
2010-09-18,140.0
2010-09-19,197.0
2010-09-20,286.0
2010-09-21,348.0
2010-09-22,145.0
2010-09-23,330.0
2010-09-24,289.0
2010-09-25,170.0
2010-09-26,104.0
2010-09-27,135.0
2010-09-28,115.0
2010-09-29,111.0
2010-09-30,105.0
2010-10-01,98.0
2010-10-02,16.0
2010-10-03,66.0
2010-10-04,137.0
2010-10-05,112.0
2010-10-06,116.0
2010-10-07,92.0
2010-10-08,101.0
2010-10-09,54.0
2010-10-10,96.0
2010-10-11,115.0
2010-10-12,64.0
2010-10-13,92.0
2010-10-14,81.0
2010-10-15,106.0
2010-10-16,35.0
2010-10-17,97.0
2010-10-18,98.0
2010-10-19,100.0
2010-10-20,76.0
2010-10-21,78.0
2010-10-22,34.0
2010-10-23,37.0
2010-10-24,31.0
2010-10-25,5086.0
2010-10-26,221.0
2010-10-27,244.0
2010-10-28,219.0
2010-10-29,215.0
2010-10-30,216.0
2010-10-31,179.0
2010-11-01,243.0
2010-11-02,198.0
2010-11-03,224.0
2010-11-04,244.0
2010-11-05,203.0
2010-11-06,88.0
2010-11-07,14.0
2010-11-08,250.0
2010-11-09,209.0
2010-11-10,172.0
2010-11-11,267.0
2010-11-12,254.0
2010-11-13,311.0
2010-11-14,145.0
2010-11-15,342.0
2010-11-16,359.0
2010-11-17,330.0
2010-11-18,247.0
2010-11-19,306.0
2010-11-20,275.0
2010-11-21,247.0
2010-11-22,342.0
2010-11-23,371.0
2010-11-24,247.0
2010-11-25,278.0
2010-11-26,287.0
2010-11-27,292.0
2010-11-28,160.0
2010-11-29,241.0
2010-11-30,326.0
2010-12-01,306.0
2010-12-02,257.0
2010-12-03,236.0
2010-12-04,227.0
2010-12-05,197.0
2010-12-06,278.0
2010-12-07,246.0
2010-12-08,239.0
2010-12-09,271.0
2010-12-10,254.0
2010-12-11,142.0
2010-12-12,167.0
2010-12-13,311.0
2010-12-14,294.0
2010-12-15,267.0
2010-12-16,303.0
2010-12-17,223.0
2010-12-18,195.0
2010-12-19,187.0
2010-12-20,252.0
2010-12-21,299.0
2010-12-22,239.0
2010-12-23,279.0
2010-12-24,149.0
2010-12-25,207.0
2010-12-26,171.0
2010-12-27,303.0
2010-12-28,344.0
2010-12-29,251.0
2010-12-30,334.0
2010-12-31,171.0
2011-01-01,224.0
2011-01-02,150.0
2011-01-03,263.0
2011-01-04,251.0
2011-01-05,157.0
2011-01-06,281.0
2011-01-07,231.0
2011-01-08,219.0
2011-01-09,112.0
2011-01-10,271.0
2011-01-11,265.0
2011-01-12,229.0
2011-01-13,247.0
2011-01-14,244.0
2011-01-15,170.0
2011-01-16,123.0
2011-01-17,253.0
2011-01-18,163.0
2011-01-19,237.0
2011-01-20,254.0
2011-01-21,236.0
2011-01-22,190.0
2011-01-23,190.0
2011-01-24,280.0
2011-01-25,248.0
2011-01-26,287.0
2011-01-27,230.0
2011-01-28,278.0
2011-01-29,267.0
2011-01-30,180.0
2011-01-31,275.0
2011-02-01,356.0
2011-02-02,214.0
2011-02-03,249.0
2011-02-04,272.0
2011-02-05,249.0
2011-02-06,179.0
2011-02-07,255.0
2011-02-08,347.0
