DATE,VISITS
2008-09-10,284.0
2008-09-11,311.0
2008-09-12,141.0
2008-09-13,138.0
2008-09-14,223.0
2008-09-15,243.0
2008-09-16,121.0
2008-09-17,358.0
2008-09-18,187.0
2008-09-19,208.0
2008-09-20,211.0
2008-09-21,187.0
2008-09-22,236.0
2008-09-23,224.0
2008-09-24,174.0
2008-09-25,220.0
2008-09-26,221.0
2008-09-27,150.0
2008-09-28,205.0
2008-09-29,227.0
2008-09-30,186.0
2008-10-01,204.0
2008-10-02,164.0
2008-10-03,218.0
2008-10-04,103.0
2008-10-05,160.0
2008-10-06,260.0
2008-10-07,225.0
2008-10-08,316.0
2008-10-09,213.0
2008-10-10,246.0
2008-10-11,211.0
2008-10-12,153.0
2008-10-13,237.0
2008-10-14,226.0
2008-10-15,211.0
2008-10-16,71.0
2008-10-17,208.0
2008-10-18,153.0
2008-10-19,132.0
2008-10-20,215.0
2008-10-21,163.0
2008-10-22,220.0
2008-10-23,247.0
2008-10-24,207.0
2008-10-25,166.0
2008-10-26,133.0
2008-10-27,206.0
2008-10-28,160.0
2008-10-29,315.0
2008-10-30,64.0
2008-10-31,217.0
2008-11-01,149.0
2008-11-02,138.0
2008-11-03,213.0
2008-11-04,265.0
2008-11-05,167.0
2008-11-06,214.0
2008-11-07,239.0
2008-11-08,180.0
2008-11-09,184.0
2008-11-10,207.0
2008-11-11,274.0
2008-11-12,263.0
2008-11-13,187.0
2008-11-14,233.0
2008-11-15,220.0
2008-11-16,168.0
2008-11-17,216.0
2008-11-18,228.0
2008-11-19,249.0
2008-11-20,120.0
2008-11-21,183.0
2008-11-22,172.0
2008-11-23,184.0
2008-11-24,64.0
2008-11-25,113.0
2008-11-26,437.0
2008-11-27,199.0
2008-11-28,229.0
2008-11-29,193.0
2008-11-30,203.0
2008-12-01,227.0
2008-12-02,248.0
2008-12-03,192.0
2008-12-04,151.0
2008-12-05,217.0
2008-12-06,204.0
2008-12-07,125.0
2008-12-08,346.0
2008-12-09,223.0
2008-12-10,174.0
2008-12-11,192.0
2008-12-12,155.0
2008-12-13,176.0
2008-12-14,194.0
2008-12-15,228.0
2008-12-16,189.0
2008-12-17,211.0
2008-12-18,140.0
2008-12-19,143.0
2008-12-20,182.0
2008-12-21,165.0
2008-12-22,233.0
2008-12-23,178.0
2008-12-24,151.0
2008-12-25,99.0
2008-12-26,309.0
2008-12-27,192.0
2008-12-28,186.0
2008-12-29,223.0
2008-12-30,195.0
2008-12-31,155.0
2009-01-01,176.0
2009-01-02,298.0
2009-01-03,224.0
2009-01-04,173.0
2009-01-05,231.0
2009-01-06,148.0
2009-01-07,311.0
2009-01-08,176.0
2009-01-09,249.0
2009-01-10,229.0
2009-01-11,310.0
2009-01-12,182.0
2009-01-13,201.0
2009-01-14,195.0
2009-01-15,189.0
2009-01-16,211.0
2009-01-17,195.0
2009-01-18,348.0
2009-01-19,39.0
2009-01-20,183.0
2009-01-21,210.0
2009-01-22,230.0
2009-01-23,191.0
2009-01-24,260.0
2009-01-25,191.0
2009-01-26,253.0
2009-01-27,211.0
2009-01-28,229.0
2009-01-29,263.0
2009-01-30,323.0
2009-01-31,54.0
2009-02-01,230.0
2009-02-02,165.0
2009-02-03,239.0
2009-02-04,196.0
2009-02-05,188.0
2009-02-06,221.0
2009-02-07,211.0
2009-02-08,216.0
2009-02-09,237.0
2009-02-10,225.0
2009-02-11,233.0
